chrom	start	end	snps	F2_POST.1:F2_PRE.1	F2_POST.1:F3_POST_A.1	F2_POST.1:F3_POST_B.1	F2_POST.1:F3_PRE_A.1	F2_POST.1:F3_PRE_B.1	F2_PRE.1:F3_POST_A.1	F2_PRE.1:F3_POST_B.1	F2_PRE.1:F3_PRE_A.1	F2_PRE.1:F3_PRE_B.1	F3_POST_A.1:F3_POST_B.1	F3_POST_A.1:F3_PRE_A.1	F3_POST_A.1:F3_PRE_B.1	F3_POST_B.1:F3_PRE_A.1	F3_POST_B.1:F3_PRE_B.1	F3_PRE_A.1:F3_PRE_B.1
tci2_wsi3.0_scaf_1169	1	100000	617	0.0320644	0.0227637	0.0142092	0.0451621	0.0371033	0.0150909	0.0263691	0.0197761	0.0427823	0.0259742	0.015792	0.0268753	0.0234816	0.049647	0.0239427
tci2_wsi3.0_scaf_1171	1	100000	350	0.0283459	0.0558057	0.0305112	0.0385086	0.0265657	0.0458083	0.0435861	0.0250687	0.0309711	0.0291484	0.0537572	0.0491294	0.0342607	0.0440424	0.0262723
tci2_wsi3.0_scaf_1173	1	100000	703	0.0536025	0.0441972	0.0411421	0.0451808	0.0446501	0.0453778	0.0406863	0.0352611	0.0364835	0.0451803	0.0322831	0.0283608	0.0376557	0.0400839	0.0214099
tci2_wsi3.0_scaf_1174	1	100000	207	-0.00807917	0.0441992	0.0455321	0.0114904	0.0303482	0.0225239	0.0376	0.0263625	0.00831346	-0.00813423	0.00716513	0.0220481	0.0121175	0.0275694	0.00354227
tci2_wsi3.0_scaf_1175	1	100000	1374	0.013149	0.0165213	0.0140652	0.0124087	0.0156612	0.0183903	0.0201376	0.0188142	0.0201913	0.0104066	0.0126338	0.0170763	0.0122474	0.0144665	0.00979363
tci2_wsi3.0_scaf_1176	1	100000	2562	0.00817858	0.0139664	0.0127135	0.00875512	0.0116566	0.00907419	0.0106835	0.00637303	0.0114084	0.00674794	0.0111963	0.0123875	0.0101702	0.0102406	0.00813214
tci2_wsi3.0_scaf_1178	1	100000	1418	0.0222771	0.0317008	0.0302771	0.0239014	0.0235211	0.0255006	0.0299025	0.0325175	0.0275489	0.0160863	0.0274815	0.0212879	0.0179705	0.0161276	0.0179591
tci2_wsi3.0_scaf_1182	1	100000	980	0.0185789	0.0233204	0.029571	0.031469	0.0325622	0.0243605	0.0225265	0.0398078	0.0274515	0.0209374	0.0340235	0.0402526	0.0349341	0.0362228	0.0187909
tci2_wsi3.0_scaf_1183	1	100000	1821	0.0166264	0.0247777	0.0254839	0.0182957	0.0259889	0.0254476	0.0254315	0.0136716	0.0206165	0.0129745	0.0180247	0.0210943	0.0184224	0.0170458	0.0180997
tci2_wsi3.0_scaf_1185	1	100000	714	0.0442339	0.0372501	0.03574	0.0490504	0.0453639	0.024521	0.0319879	0.0317602	0.0369938	0.0223181	0.0387433	0.0282203	0.0338804	0.0462722	0.0250466
tci2_wsi3.0_scaf_1190	1	100000	2642	0.0111897	0.0136972	0.018547	0.0115877	0.0150613	0.0132619	0.0145632	0.0112514	0.0131593	0.00917061	0.0093112	0.011264	0.011881	0.0126053	0.00815715
tci2_wsi3.0_scaf_1192	1	100000	1581	0.0364099	0.0361303	0.0401497	0.0262663	0.0257788	0.0307986	0.0291949	0.0313011	0.0283942	0.0240094	0.0224524	0.0275648	0.026129	0.0270776	0.0197477
tci2_wsi3.0_scaf_1193	1	100000	2320	0.0227918	0.0222126	0.0215578	0.0224711	0.017696	0.0210041	0.0174283	0.0198674	0.0201064	0.0112556	0.0206745	0.0158372	0.0191505	0.0131466	0.0132828
tci2_wsi3.0_scaf_1196	1	100000	1601	0.00974356	0.0160045	0.0168646	0.0172388	0.0150943	0.0174496	0.0180418	0.0170279	0.0158949	0.0141859	0.0212411	0.0201103	0.0121303	0.00984565	0.00881209
tci2_wsi3.0_scaf_1199	1	100000	1175	0.0399914	0.0394189	0.035979	0.0671004	0.0572783	0.0225056	0.025787	0.031696	0.0245664	0.0226059	0.0309551	0.0273595	0.0353157	0.0311364	0.0282352
tci2_wsi3.0_scaf_1202	1	100000	1056	0.0241959	0.0237608	0.023206	0.0300043	0.0199438	0.0187207	0.0166971	0.0205432	0.0134584	0.0154984	0.0306254	0.0197735	0.0278445	0.0163671	0.0249809
tci2_wsi3.0_scaf_1203	1	100000	1385	0.0231072	0.0271324	0.0348908	0.0243064	0.0240302	0.0250509	0.0198987	0.0179188	0.0214435	0.0141553	0.0215105	0.0151591	0.0245515	0.0238402	0.0152008
tci2_wsi3.0_scaf_1204	1	100000	1283	0.0237846	0.0238255	0.0237246	0.0236835	0.0224329	0.028376	0.0207358	0.0200558	0.0307944	0.0229176	0.023513	0.0227274	0.0187651	0.0221629	0.0154819
tci2_wsi3.0_scaf_1205	1	100000	1859	0.0268247	0.0225267	0.0295668	0.0274544	0.0274624	0.0241383	0.0268945	0.0250571	0.0312979	0.0190689	0.0192573	0.0273257	0.0259711	0.0296766	0.0237296
tci2_wsi3.0_scaf_1207	1	100000	639	0.0254543	0.0238044	0.0202894	0.0162474	0.0152496	0.018724	0.0153017	0.0194199	0.017374	0.00556695	0.0204544	0.0190652	0.0191226	0.0157335	0.0154318
tci2_wsi3.0_scaf_1215	1	100000	819	0.0131191	0.023869	0.0144698	0.0202938	0.0174946	0.0225717	0.0199699	0.0204756	0.0243341	0.0137882	0.0225819	0.0159508	0.0178565	0.0111457	0.0163715
tci2_wsi3.0_scaf_1216	1	100000	1629	0.0233356	0.0235184	0.0242365	0.0275043	0.0238118	0.0232645	0.0228986	0.022561	0.0220137	0.0200291	0.0220442	0.026068	0.0248986	0.0246791	0.0149123
tci2_wsi3.0_scaf_1217	1	100000	75	0.0566611	0.0426701	0.0309098	0.0325204	0.040606	0.0773755	0.0246383	0.173678	0.0214515	0.0118259	0.044314	0.117848	0.0297543	0.0427562	0.0256542
tci2_wsi3.0_scaf_1218	1	100000	410	0.0153578	0.0451203	0.0348481	0.0260444	0.0618237	0.0396534	0.0392446	0.0193243	0.0350293	0.0500197	0.0260932	0.0348111	0.0182125	0.0360318	0.0321569
tci2_wsi3.0_scaf_1219	1	100000	1117	0.0302464	0.0277539	0.0309701	0.0398196	0.0409119	0.0195101	0.0261729	0.0346208	0.0383351	0.0166713	0.0314411	0.0265432	0.0371767	0.0329045	0.0231928
tci2_wsi3.0_scaf_1223	1	100000	912	0.03623	0.0265637	0.0268341	0.0320485	0.0302523	0.0325638	0.0319212	0.0228337	0.0260625	0.0275555	0.0287093	0.0300281	0.0344127	0.0274064	0.0184482
tci2_wsi3.0_scaf_1225	1	100000	1132	0.0110567	0.0185867	0.0193238	0.031188	0.0250371	0.015659	0.0155	0.0206302	0.0190259	0.00387533	0.017377	0.0151086	0.0209551	0.0106377	0.0196156
tci2_wsi3.0_scaf_1226	1	100000	1615	0.0131954	0.025454	0.0287148	0.0126846	0.0124681	0.0250669	0.0234504	0.00965869	0.0123756	0.015768	0.0262449	0.0238903	0.0294526	0.0241325	0.0104821
tci2_wsi3.0_scaf_1232	1	100000	690	0.0522787	0.0518905	0.024882	0.0483026	0.0386188	0.0332026	0.0328725	0.0227395	0.0228266	0.0278874	0.0125468	0.0256392	0.0286488	0.0186135	0.0119205
tci2_wsi3.0_scaf_1234	1	100000	819	0.0129589	0.0470755	0.018323	0.0278426	0.0253557	0.0345809	0.022625	0.0271902	0.0224388	0.0349297	0.0528337	0.0447463	0.0308448	0.0135343	0.026673
tci2_wsi3.0_scaf_1235	1	100000	496	0.0216307	0.0174495	0.0404209	0.0231601	0.0187463	0.017011	0.0293759	0.0223758	0.0140145	0.0178168	0.0214256	0.0181754	0.0309897	0.0329824	0.0275328
tci2_wsi3.0_scaf_1237	1	100000	523	0.00851002	0.0198813	0.014367	0.0199069	0.011275	0.0128171	0.0129829	0.0152354	0.013849	0.0141082	0.022908	0.0211289	0.015026	0.0134344	0.0159861
tci2_wsi3.0_scaf_1238	1	100000	1246	0.0265511	0.0259068	0.0327754	0.032746	0.0298834	0.0326606	0.0344124	0.0284778	0.0237819	0.0264822	0.0359286	0.0336154	0.0343324	0.0354478	0.0198845
tci2_wsi3.0_scaf_1239	1	100000	1765	0.014599	0.0132534	0.0153798	0.0193928	0.0236168	0.0154805	0.0186339	0.0240363	0.0245871	0.0105784	0.0207495	0.0245127	0.0218567	0.0241265	0.0159277
tci2_wsi3.0_scaf_1240	1	100000	860	0.0264091	0.0282914	0.0197077	0.0285882	0.020188	0.0274172	0.0278725	0.0256588	0.023296	0.0220165	0.0368203	0.0307264	0.0314831	0.033609	0.02275
tci2_wsi3.0_scaf_1241	1	100000	1330	0.0256701	0.0298342	0.0260808	0.018046	0.0278106	0.0168693	0.0227211	0.0167874	0.0231042	0.0189013	0.0216854	0.0256508	0.0163394	0.0213125	0.0204723
tci2_wsi3.0_scaf_1242	1	100000	54	-0.0128391	0.0128085	0.0123073	-0.00200368	0.0107776	0.0137753	0.0060803	0.00156092	0.0127512	0.011443	0.0162682	-0.00087724	0.0175547	0.0202176	-0.00544342
tci2_wsi3.0_scaf_1243	1	100000	1163	0.0296883	0.0161396	0.0228297	0.0201511	0.0204659	0.0230371	0.0368897	0.0405359	0.037531	0.0159865	0.0224138	0.0199091	0.0329463	0.0319125	0.0213134
tci2_wsi3.0_scaf_1245	1	100000	37	0.0431402	0.00384529	-0.00499842	0.0122743	-0.0141384	0.0875561	0.0412758	0.000912572	0.0644754	0.00432143	0.0440015	0.0306731	0.0402592	0.0344909	0.0814718
tci2_wsi3.0_scaf_1247	1	100000	795	0.016392	0.019615	0.0266367	0.0335915	0.0273591	0.0245655	0.0168832	0.0173021	0.0239345	0.0114451	0.0199968	0.028529	0.0180808	0.0217108	0.0244924
tci2_wsi3.0_scaf_1248	1	100000	1086	0.0340051	0.0454914	0.0465692	0.0365202	0.0422208	0.0605273	0.0541774	0.0302614	0.0416777	0.0206383	0.0518639	0.0387633	0.0391324	0.0388038	0.0349502
tci2_wsi3.0_scaf_1250	1	100000	1446	0.0215468	0.0257068	0.0217527	0.0203766	0.0269259	0.0389032	0.0333073	0.0264668	0.0384789	0.0195996	0.017787	0.0200442	0.0205413	0.025187	0.0171698
tci2_wsi3.0_scaf_1251	1	100000	2747	0.0156498	0.0200077	0.0213505	0.0160277	0.0164445	0.0187716	0.016252	0.0161183	0.0190372	0.0114027	0.0151863	0.0148523	0.0176025	0.0160891	0.0117809
tci2_wsi3.0_scaf_1252	1	100000	2574	0.00787056	0.00817101	0.00890343	0.00908868	0.00970663	0.00694263	0.00881763	0.00582872	0.00629143	0.00285233	0.00626467	0.00707391	0.00599055	0.00872383	0.00442134
tci2_wsi3.0_scaf_1256	1	100000	889	0.0157359	0.025158	0.0241795	0.024905	0.02637	0.0143899	0.0141028	0.0219262	0.0282085	0.014745	0.0180764	0.0243221	0.0249622	0.0182131	0.0154245
tci2_wsi3.0_scaf_1258	1	100000	1638	0.0161194	0.0127289	0.0144822	0.0178128	0.0143796	0.0130666	0.0138841	0.0136627	0.0126483	0.00934879	0.0144519	0.0143928	0.0129888	0.0143002	0.00843297
tci2_wsi3.0_scaf_1263	1	100000	1372	0.0193699	0.0221817	0.0243327	0.0242503	0.026178	0.0270761	0.0268381	0.0249444	0.027399	0.015884	0.0218758	0.0178533	0.0227524	0.0195701	0.0220124
tci2_wsi3.0_scaf_1265	1	100000	882	0.0414948	0.055752	0.0565098	0.0431337	0.0516954	0.0589849	0.0502464	0.0352454	0.0431426	0.0279505	0.0495742	0.0517526	0.0555376	0.0502445	0.0321267
tci2_wsi3.0_scaf_1268	1	100000	443	0.0149456	0.0193265	0.0125562	0.0278309	0.0103394	0.0186993	0.0104517	0.0142432	0.0188355	0.0162843	0.019495	0.0133035	0.0135236	0.0168775	0.0162591
tci2_wsi3.0_scaf_1274	1	100000	722	0.014964	0.0194731	0.026705	0.0245346	0.0187702	0.0330321	0.0181918	0.0213076	0.0238669	0.0161124	0.0277517	0.0186878	0.0255149	0.0217029	0.0226314
tci2_wsi3.0_scaf_1276	1	100000	1452	0.0167423	0.0102956	0.0103531	0.0150679	0.0141599	0.0168108	0.0129978	0.0108788	0.0134345	0.00710926	0.0136105	0.0155377	0.0115248	0.0139124	0.00801328
tci2_wsi3.0_scaf_1277	1	100000	774	0.0379707	0.0324166	0.0290904	0.064526	0.0700624	0.0238631	0.023988	0.0384782	0.0430983	0.0301955	0.0421729	0.0400234	0.0492804	0.0517127	0.0212822
tci2_wsi3.0_scaf_1280	1	100000	1172	0.0384052	0.0416018	0.0343385	0.0403159	0.0410961	0.036625	0.0149004	0.0240364	0.0278274	0.016428	0.0421513	0.0415651	0.0356098	0.0281356	0.0168819
tci2_wsi3.0_scaf_1281	1	100000	947	0.0139464	0.0174018	0.0205966	0.0225611	0.0193797	0.0102644	0.00977157	0.0206568	0.0143297	0.0145458	0.017936	0.0131027	0.0254383	0.0237131	0.0224471
tci2_wsi3.0_scaf_1283	1	100000	474	0.0243068	0.035984	0.0300962	0.0222578	0.0377746	0.0395125	0.0355886	0.0445974	0.036772	0.0325613	0.0222143	0.0460378	0.0357581	0.0524967	0.0378337
tci2_wsi3.0_scaf_1284	1	100000	519	0.0254419	0.0575591	0.0440335	0.0393657	0.0340919	0.0401234	0.0378079	0.0406031	0.0307306	0.0287789	0.0453314	0.0357232	0.0384235	0.0443963	0.0235946
tci2_wsi3.0_scaf_1285	1	100000	1604	0.0277307	0.0271849	0.0264194	0.0275036	0.032039	0.0216424	0.0222226	0.0223988	0.0217817	0.0165942	0.0218566	0.020516	0.0228209	0.0237742	0.0211304
tci2_wsi3.0_scaf_1286	1	100000	824	0.020906	0.0200842	0.0316742	0.0265223	0.0283373	0.0339403	0.0368264	0.036439	0.0316587	0.0136	0.0245877	0.0214893	0.0327517	0.0297632	0.0231124
tci2_wsi3.0_scaf_1288	1	100000	4	nan	nan	nan	0.0560778	nan	nan	nan	0.0449203	0.097272	nan	nan	nan	0.0481501	0.097272	0.00303753
tci2_wsi3.0_scaf_1292	1	100000	480	0.0216253	0.0142392	0.0261809	0.0370643	0.0510341	0.0115501	0.0226167	0.0247045	0.0219268	0.013755	0.0332961	0.0241712	0.0334384	0.0401712	0.0231703
tci2_wsi3.0_scaf_1293	1	100000	1577	0.0164522	0.0163895	0.0258997	0.0271925	0.0232711	0.0191044	0.0188998	0.0264039	0.0263057	0.0212267	0.028195	0.0298392	0.0308017	0.0298238	0.0247903
tci2_wsi3.0_scaf_1295	1	100000	689	0.0305999	0.0284758	0.0257701	0.0421449	0.0315987	0.0327701	0.0288461	0.0319372	0.0204736	0.0164581	0.0265636	0.0301398	0.0296611	0.0219636	0.0296765
tci2_wsi3.0_scaf_1298	1	100000	1252	0.019813	0.0197018	0.0234273	0.0236597	0.0221772	0.0175022	0.021385	0.021081	0.021498	0.011045	0.016582	0.0176484	0.0153179	0.0196567	0.0168847
tci2_wsi3.0_scaf_1299	1	100000	730	0.0156687	0.00836541	0.0148785	0.0132378	0.0110442	0.00479085	0.00933648	0.0212795	0.0142231	0.0200825	0.00859372	0.00723797	0.01157	0.0142514	0.0162819
tci2_wsi3.0_scaf_1300	1	100000	3078	0.0101091	0.0151288	0.0135872	0.0130927	0.0157264	0.0129962	0.00962922	0.0110977	0.0137247	0.0093545	0.0146721	0.0143357	0.0137202	0.012577	0.00930957
tci2_wsi3.0_scaf_1303	1	100000	488	0.0223503	0.0154157	0.018984	0.0212291	0.0282034	0.0136228	0.0156049	0.0231844	0.0205454	0.01747	0.0264796	0.0266841	0.0234588	0.0293758	0.0221556
tci2_wsi3.0_scaf_1304	1	100000	1564	0.0290459	0.0312259	0.0376406	0.0283085	0.0322553	0.0286611	0.033181	0.0370579	0.0300467	0.0285165	0.0266484	0.0229365	0.0427524	0.0344375	0.0216815
tci2_wsi3.0_scaf_1305	1	100000	1162	0.0265011	0.03418	0.0260192	0.0270915	0.0335314	0.0254791	0.0298482	0.0242863	0.0253189	0.0206385	0.0258962	0.0246444	0.0267381	0.0252553	0.0176206
tci2_wsi3.0_scaf_1308	1	100000	984	0.0240164	0.0503163	0.0551501	0.0461265	0.0472162	0.0548787	0.0570366	0.0514932	0.0391897	0.031994	0.0505152	0.044043	0.048461	0.0615151	0.0234818
tci2_wsi3.0_scaf_1312	1	100000	1037	0.0210737	0.0260487	0.0225499	0.0301371	0.0265301	0.0197051	0.0179368	0.0233237	0.0226584	0.019597	0.0228542	0.0228597	0.0265628	0.0226671	0.0196042
tci2_wsi3.0_scaf_1314	1	100000	374	0.0253162	0.027244	0.0345278	0.0246074	0.0293488	0.0282807	0.0308698	0.0277193	0.0302322	0.0239381	0.0307801	0.0307407	0.0381169	0.0209594	0.0308379
tci2_wsi3.0_scaf_1317	1	100000	107	0.0694117	0.0152511	0.0363625	0.00537849	0.232078	0.0412165	0.0602575	0.0591459	0.252842	0.00368541	0.00862478	0.120941	0.0198662	0.159697	0.0800713
tci2_wsi3.0_scaf_1318	1	100000	99	0.0820887	0.0422904	0.0534416	0.0513748	0.0557193	0.0252228	0.0116795	0.0450595	0.0440931	0.0276373	0.0182803	0.0393538	0.0140854	0.0168943	0.0148046
tci2_wsi3.0_scaf_1319	1	100000	1724	0.0415228	0.0378723	0.0438285	0.0432533	0.0437108	0.0333451	0.0313144	0.0303419	0.0333922	0.0271853	0.0274085	0.0293269	0.0256804	0.0259328	0.0184956
tci2_wsi3.0_scaf_1321	1	100000	845	0.0250198	0.0260125	0.0270496	0.0167961	0.0180582	0.0241074	0.0230648	0.0185124	0.019985	0.0168977	0.0222308	0.0187773	0.0250991	0.0230744	0.0111803
tci2_wsi3.0_scaf_1322	1	100000	1779	0.0194526	0.022493	0.0178388	0.0192255	0.0206524	0.0204546	0.0109176	0.0226226	0.0153283	0.0123623	0.019042	0.0183026	0.0163615	0.014303	0.018762
tci2_wsi3.0_scaf_1323	1	100000	346	0.0326883	0.0302917	0.0324295	0.0346989	0.0225982	0.0302057	0.0329859	0.0229215	0.0257855	0.0202944	0.0245507	0.0171367	0.0337134	0.0219685	0.0191544
tci2_wsi3.0_scaf_1324	1	100000	2592	0.0190759	0.0268928	0.025075	0.0214743	0.0228864	0.0275255	0.0226945	0.0270061	0.0235927	0.0186268	0.02092	0.0288011	0.0270761	0.0314352	0.0170164
tci2_wsi3.0_scaf_1325	1	100000	455	0.0281809	0.0319555	0.0354163	0.0305183	0.0373705	0.0499343	0.038764	0.0349877	0.0442911	0.0371121	0.0390029	0.0491755	0.0446912	0.041289	0.0384392
tci2_wsi3.0_scaf_1326	1	100000	1197	0.0311383	0.025845	0.0222178	0.0262374	0.0249781	0.0207715	0.0263342	0.0281553	0.0193721	0.0140449	0.0205677	0.0218064	0.0246376	0.027342	0.0224391
tci2_wsi3.0_scaf_1327	1	100000	768	0.0216604	0.0242778	0.0286222	0.0414474	0.051512	0.0220896	0.0211239	0.0224414	0.0264704	0.0128513	0.0191162	0.0265345	0.0220059	0.0242381	0.0281769
tci2_wsi3.0_scaf_1328	1	100000	587	0.0658753	0.0814783	0.0601535	0.0697614	0.0703993	0.0545274	0.0382511	0.0458881	0.0517448	0.0483917	0.0481909	0.0305239	0.0412712	0.0467266	0.0324291
tci2_wsi3.0_scaf_1331	1	100000	1323	0.0328654	0.0386714	0.0423305	0.0296132	0.0307931	0.0310736	0.0248006	0.0257781	0.0304347	0.0192539	0.0255641	0.0337578	0.0309515	0.033079	0.0187383
tci2_wsi3.0_scaf_1333	1	100000	21	nan	0.097272	0.0448701	0.0445665	0.0639236	-0.00461416	0.00885808	0.0493651	0.0597411	0.0212567	0.0603714	0.0917656	0.0477183	0.0505206	-0.013701
tci2_wsi3.0_scaf_1335	1	100000	865	0.0172366	0.0321481	0.0316823	0.0618097	0.0572556	0.0244303	0.0200988	0.048081	0.0529344	0.0128138	0.042046	0.0324091	0.0391899	0.0301646	0.0251671
tci2_wsi3.0_scaf_1336	1	100000	363	0.0308582	0.0438067	0.0319217	0.0373288	0.0297928	0.0253086	0.0303336	0.0243903	0.0175301	0.0373767	0.0280846	0.0259789	0.0348957	0.0267995	0.0195145
tci2_wsi3.0_scaf_1337	1	100000	960	0.028004	0.0327975	0.035398	0.0280893	0.0374722	0.0383027	0.0365013	0.0331261	0.0346273	0.0318617	0.0273569	0.0274528	0.0277324	0.0282256	0.0181985
tci2_wsi3.0_scaf_1339	1	100000	379	0.0428514	0.0261984	0.0334152	0.0219827	0.0308809	0.0167336	0.0205316	0.0180855	0.0230736	0.0130266	0.0114134	0.0208711	0.016785	0.0192338	0.0208867
tci2_wsi3.0_scaf_1340	1	100000	522	0.0127332	0.024351	0.0291678	0.0230768	0.0153006	0.0178984	0.0130764	0.0119534	0.0178625	0.0173686	0.0199308	0.0232644	0.0218967	0.0230482	0.0108098
tci2_wsi3.0_scaf_1341	1	100000	1288	0.0132931	0.0168535	0.017899	0.0170468	0.0161662	0.0090865	0.0194326	0.0106236	0.0108194	0.00863614	0.012348	0.0107832	0.0214597	0.0172184	0.00754979
tci2_wsi3.0_scaf_1342	1	100000	728	0.0360863	0.0532581	0.0523471	0.0388556	0.0376016	0.0311637	0.0497521	0.0321152	0.0286286	0.0303932	0.0302189	0.0401087	0.0280884	0.0471797	0.0298673
tci2_wsi3.0_scaf_1344	1	100000	581	0.007519	0.0230107	0.0148554	0.0182235	0.0211588	0.0144231	0.0102669	0.0135009	0.0145462	0.0139423	0.0175353	0.0193321	0.0158106	0.0254176	0.0170682
tci2_wsi3.0_scaf_1346	1	100000	741	0.0345895	0.033097	0.026938	0.0365142	0.0411141	0.0297693	0.0161841	0.0340822	0.0327721	0.013005	0.0294156	0.0222893	0.0156886	0.0163412	0.0136999
tci2_wsi3.0_scaf_1348	1	100000	2489	0.0194499	0.0224056	0.0263529	0.0256548	0.0236491	0.0203298	0.0263369	0.0217261	0.0250176	0.0156492	0.0216241	0.0215854	0.0230876	0.0224775	0.0159103
tci2_wsi3.0_scaf_1349	1	100000	1139	0.0283948	0.0227698	0.0297035	0.0304458	0.0236848	0.0324676	0.0287107	0.0223975	0.0308751	0.0303717	0.028962	0.0252157	0.0333471	0.0288846	0.0216808
tci2_wsi3.0_scaf_1350	1	100000	1078	0.0376725	0.0264856	0.0253993	0.0288085	0.0252435	0.0240813	0.0339944	0.04193	0.0299978	0.0260447	0.0383743	0.033716	0.0302236	0.0303155	0.0257839
tci2_wsi3.0_scaf_1352	1	100000	695	0.027291	0.0457716	0.0550586	0.022977	0.0364006	0.0404225	0.0507835	0.0309337	0.0227577	0.0475152	0.0354469	0.0506745	0.0371314	0.0512575	0.0266014
tci2_wsi3.0_scaf_1353	1	100000	953	0.0309077	0.045351	0.0319785	0.0415374	0.0401385	0.0310389	0.0257814	0.023464	0.0279557	0.0075132	0.0333354	0.0353982	0.0239838	0.0263309	0.0138458
tci2_wsi3.0_scaf_1354	1	100000	1454	0.0118654	0.0198468	0.0210312	0.0229001	0.0281546	0.01857	0.0183181	0.0212587	0.0176431	0.0135374	0.0320133	0.0295769	0.0311736	0.0353036	0.0104134
tci2_wsi3.0_scaf_1359	1	100000	1484	0.0124221	0.0100573	0.0137364	0.0140292	0.013044	0.0106168	0.0122168	0.0117375	0.0141571	0.00755011	0.0158826	0.0144703	0.0176884	0.0157626	0.0129449
tci2_wsi3.0_scaf_1360	1	100000	2094	0.0166451	0.0197569	0.0210663	0.027882	0.0276117	0.0228594	0.0210079	0.0263439	0.0242028	0.0172174	0.0257945	0.0274169	0.0258056	0.0254464	0.0251272
tci2_wsi3.0_scaf_1362	1	100000	1877	0.0170647	0.0175591	0.0165457	0.0161217	0.014937	0.0146849	0.0212388	0.0230842	0.0184049	0.0146052	0.0148872	0.0103355	0.0204636	0.020454	0.0140779
tci2_wsi3.0_scaf_1363	1	100000	1577	0.00979395	0.0147401	0.0154595	0.0156764	0.0139251	0.0132466	0.0137235	0.00887027	0.0149052	0.0112076	0.0159608	0.0144434	0.0140666	0.0108783	0.0104271
tci2_wsi3.0_scaf_1365	1	100000	1580	0.0112631	0.0149111	0.0117816	0.0111817	0.0193786	0.00886223	0.00797303	0.0135891	0.0135164	0.00954902	0.0136489	0.0156106	0.00938301	0.0175801	0.0106365
tci2_wsi3.0_scaf_1367	1	100000	3078	0.0130267	0.0195125	0.0175051	0.0205522	0.0196452	0.0154155	0.0118006	0.0169606	0.0161036	0.0110341	0.015112	0.0118879	0.0170397	0.0144061	0.0095107
tci2_wsi3.0_scaf_1368	1	100000	324	0.025837	0.0240447	0.025016	0.023505	0.0405027	0.0470976	0.0197904	0.0311613	0.0333541	0.0238436	0.0269552	0.0643458	0.0146138	0.0379024	0.0204488
tci2_wsi3.0_scaf_1375	1	100000	2280	0.0256427	0.0296976	0.0257579	0.0281949	0.0284387	0.0230811	0.0260296	0.0275329	0.0259584	0.0206064	0.0265827	0.0245486	0.0277562	0.0285423	0.0234997
tci2_wsi3.0_scaf_1376	1	100000	2230	0.0222467	0.0259485	0.0241141	0.0223049	0.0217972	0.0196186	0.022326	0.0162225	0.0230369	0.0172493	0.0179566	0.0239709	0.0245646	0.0272188	0.0145432
tci2_wsi3.0_scaf_1377	1	100000	583	0.0118997	0.0415725	0.0237107	0.0201784	0.0326035	0.0421939	0.0276707	0.0110184	0.0171742	0.016978	0.0108728	0.025622	0.0267871	0.0198356	0.0164124
tci2_wsi3.0_scaf_1379	1	100000	118	0.0327403	0.0320289	0.0681411	0.0414807	0.00623382	0.0296843	0.0399953	0.0513887	0.0411627	0.0891745	0.0259836	0.0187198	0.026798	0.0188647	0.0200625
tci2_wsi3.0_scaf_1382	1	100000	800	0.0142469	0.0350969	0.0210725	0.0199927	0.0288015	0.0351806	0.0208122	0.0152779	0.0284912	0.0139253	0.0315342	0.0371753	0.0120051	0.019067	0.0255629
tci2_wsi3.0_scaf_1383	1	100000	567	0.0252277	0.0458678	0.031612	0.0243739	0.0275405	0.0265202	0.0262791	0.0181872	0.0197623	0.0151132	0.0263367	0.0344435	0.0180913	0.0269711	0.0137454
tci2_wsi3.0_scaf_1385	1	100000	758	0.0266277	0.0160523	0.0236773	0.0295529	0.0238536	0.0210777	0.0159631	0.015601	0.0304983	0.0116808	0.0197989	0.0169181	0.0172518	0.0269907	0.0109505
tci2_wsi3.0_scaf_1386	1	100000	992	0.0120759	0.0202355	0.0242367	0.0134928	0.0304715	0.0129222	0.018543	0.0176014	0.0156348	0.0178393	0.0161119	0.0139648	0.0208308	0.017719	0.0169846
tci2_wsi3.0_scaf_1388	1	100000	523	0.0270512	0.0276666	0.023865	0.0313173	0.0304267	0.0264645	0.0283103	0.0290909	0.038855	0.0159182	0.0201585	0.0170356	0.0155285	0.0136139	0.0179771
tci2_wsi3.0_scaf_1390	1	100000	823	0.0338669	0.070281	0.0717996	0.0726403	0.0709247	0.0591625	0.0660634	0.0637483	0.0514113	0.016948	0.0202136	0.0303078	0.0212015	0.0235265	0.0280498
tci2_wsi3.0_scaf_1391	1	100000	554	0.0105515	0.0264813	0.0187176	0.0275616	0.0155805	0.0159938	0.0160896	0.0163686	0.00740298	0.0171139	0.0174773	0.0183597	0.0265618	0.0147187	0.0166949
tci2_wsi3.0_scaf_1392	1	100000	1374	0.0201754	0.0232863	0.0240344	0.0185088	0.022214	0.0210736	0.019921	0.012893	0.0208073	0.0183596	0.0170475	0.0177559	0.0223607	0.0223218	0.0113941
tci2_wsi3.0_scaf_1393	1	100000	1943	0.0147852	0.0213482	0.0245737	0.0285959	0.0285174	0.0231051	0.0241351	0.0250976	0.0242327	0.0148306	0.0335486	0.0381607	0.0359726	0.0409735	0.0215307
tci2_wsi3.0_scaf_1396	1	100000	1414	0.0215555	0.024683	0.0302611	0.0284344	0.0223141	0.0148636	0.023531	0.0188381	0.0171816	0.0186085	0.0277873	0.0172621	0.0241437	0.0237499	0.0162523
