chrom	start	end	snps	F2_POST.1:F2_PRE.1	F2_POST.1:F3_POST_A.1	F2_POST.1:F3_POST_B.1	F2_POST.1:F3_PRE_A.1	F2_POST.1:F3_PRE_B.1	F2_PRE.1:F3_POST_A.1	F2_PRE.1:F3_POST_B.1	F2_PRE.1:F3_PRE_A.1	F2_PRE.1:F3_PRE_B.1	F3_POST_A.1:F3_POST_B.1	F3_POST_A.1:F3_PRE_A.1	F3_POST_A.1:F3_PRE_B.1	F3_POST_B.1:F3_PRE_A.1	F3_POST_B.1:F3_PRE_B.1	F3_PRE_A.1:F3_PRE_B.1
tci2_wsi3.0_scaf_1268	1	100000	443	0.126391	0.120201	0.118497	0.118104	0.121085	0.125163	0.119387	0.1125	0.127435	0.115404	0.114787	0.123234	0.110831	0.122623	0.1147
tci2_wsi3.0_scaf_1274	1	100000	722	0.073444	0.0745908	0.0755901	0.087111	0.0893054	0.0698654	0.0717701	0.0750224	0.0786665	0.0668063	0.0748845	0.0802445	0.0764484	0.0785089	0.091609
tci2_wsi3.0_scaf_1276	1	100000	1452	0.112812	0.113987	0.114356	0.111605	0.115564	0.110188	0.108679	0.103849	0.107929	0.112266	0.106526	0.111859	0.106481	0.110773	0.107324
tci2_wsi3.0_scaf_1277	1	100000	774	0.0615807	0.0834149	0.0832299	0.0794963	0.075006	0.0703663	0.0752978	0.066523	0.0572293	0.102288	0.0899587	0.0895254	0.0949625	0.0885051	0.077275
tci2_wsi3.0_scaf_1280	1	100000	1172	0.0654378	0.0744838	0.0739815	0.0775225	0.0745623	0.0889633	0.0884577	0.093185	0.0885698	0.113972	0.114889	0.11459	0.124177	0.118578	0.119866
tci2_wsi3.0_scaf_1281	1	100000	947	0.100403	0.117873	0.124218	0.114994	0.115135	0.117294	0.122264	0.119403	0.120381	0.149151	0.141277	0.133886	0.150481	0.137659	0.139045
tci2_wsi3.0_scaf_1283	1	100000	474	0.0866388	0.0718809	0.0790069	0.0786782	0.0669825	0.0862629	0.0804986	0.100828	0.0827889	0.0804477	0.0880205	0.0754146	0.0836259	0.0710357	0.0768643
tci2_wsi3.0_scaf_1284	1	100000	519	0.100094	0.0735544	0.0866686	0.0823207	0.0871471	0.0801295	0.0926695	0.084536	0.0973223	0.0769253	0.0616451	0.0667636	0.0793607	0.0820973	0.0687749
tci2_wsi3.0_scaf_1285	1	100000	1604	0.113852	0.108564	0.111639	0.112301	0.12694	0.107863	0.110568	0.113862	0.125538	0.103884	0.10477	0.114007	0.110078	0.119748	0.123688
tci2_wsi3.0_scaf_1286	1	100000	824	0.0527137	0.049874	0.0456746	0.0566604	0.0568653	0.0608324	0.0587146	0.0720683	0.071527	0.048818	0.062402	0.0588727	0.062772	0.0598874	0.0763735
tci2_wsi3.0_scaf_1288	1	100000	4	0	0	0	0.05	0	0	0	0.121429	0.0625	0	0	0	0.0857143	0.0625	0.151786
tci2_wsi3.0_scaf_1292	1	100000	480	0.0842011	0.046451	0.0493502	0.072082	0.081121	0.0479985	0.0464387	0.0742249	0.0766676	0.0368329	0.0459564	0.0491486	0.0488021	0.0489164	0.0728317
tci2_wsi3.0_scaf_1293	1	100000	1577	0.108672	0.107982	0.111034	0.11377	0.109637	0.109101	0.108337	0.116909	0.114434	0.110749	0.11156	0.112523	0.111715	0.113722	0.118228
tci2_wsi3.0_scaf_1295	1	100000	689	0.0716075	0.0609756	0.0710891	0.071603	0.072007	0.06607	0.0778157	0.0766256	0.0781737	0.0644926	0.0649921	0.0685369	0.0752254	0.0790635	0.0818194
tci2_wsi3.0_scaf_1298	1	100000	1252	0.127712	0.13319	0.131434	0.131075	0.139003	0.143973	0.138132	0.141866	0.145934	0.142048	0.147172	0.151402	0.140021	0.147221	0.146897
tci2_wsi3.0_scaf_1299	1	100000	730	0.0305432	0.0333435	0.0348763	0.0370412	0.0347844	0.0374845	0.0365193	0.0404371	0.040376	0.0478706	0.0462638	0.0444358	0.0464868	0.0475581	0.05902
tci2_wsi3.0_scaf_1300	1	100000	3078	0.101278	0.101936	0.100213	0.101601	0.103609	0.103401	0.100551	0.103368	0.104938	0.100218	0.103476	0.105814	0.102082	0.101794	0.104557
tci2_wsi3.0_scaf_1303	1	100000	488	0.0733636	0.0712318	0.0738452	0.07918	0.0743502	0.0713946	0.0733737	0.0756737	0.0742703	0.0724966	0.088531	0.0824749	0.0854849	0.0799862	0.0952589
tci2_wsi3.0_scaf_1304	1	100000	1564	0.0951942	0.0728276	0.0869853	0.101196	0.106058	0.0789093	0.0940943	0.105915	0.10573	0.0673082	0.0782598	0.0755894	0.093305	0.0936844	0.108426
tci2_wsi3.0_scaf_1305	1	100000	1162	0.103356	0.0921297	0.0882598	0.100289	0.106239	0.0980575	0.0985776	0.109266	0.116269	0.0856766	0.0969665	0.0988254	0.0984636	0.100385	0.112543
tci2_wsi3.0_scaf_1308	1	100000	984	0.0954577	0.0709975	0.0673084	0.0659815	0.0748767	0.0732584	0.0679786	0.0615836	0.0685309	0.0607612	0.0520297	0.0558082	0.0591954	0.0596727	0.0525346
tci2_wsi3.0_scaf_1312	1	100000	1037	0.106177	0.109728	0.108046	0.116658	0.111177	0.12177	0.121719	0.128986	0.124532	0.124458	0.130686	0.129647	0.13034	0.130273	0.143085
tci2_wsi3.0_scaf_1314	1	100000	374	0.049249	0.0575103	0.0475607	0.0638005	0.0591956	0.051973	0.049314	0.0581744	0.0562051	0.0600335	0.0790104	0.0656479	0.0717938	0.0681723	0.0765581
tci2_wsi3.0_scaf_1317	1	100000	107	0.157458	0.138363	0.136032	0.058959	0.0434608	0.112874	0.115715	0.0633026	0.0535353	0.106009	0.0584433	0.0390504	0.0610986	0.0357206	0.0261077
tci2_wsi3.0_scaf_1318	1	100000	99	0.0322946	0.0650278	0.0534956	0.0609329	0.0636593	0.0309626	0.0298194	0.0339177	0.0300847	0.09117	0.0775436	0.0688908	0.0630673	0.0514662	0.0544711
tci2_wsi3.0_scaf_1319	1	100000	1724	0.10409	0.0958198	0.104941	0.109307	0.110328	0.0970761	0.102041	0.10476	0.104897	0.0972005	0.0993634	0.104487	0.106303	0.109369	0.112175
tci2_wsi3.0_scaf_1321	1	100000	845	0.0871422	0.0806249	0.0823733	0.0897458	0.080748	0.0875042	0.0898693	0.0984944	0.0905733	0.0805664	0.0892966	0.0788891	0.0971864	0.0830081	0.0910359
tci2_wsi3.0_scaf_1322	1	100000	1779	0.127223	0.125496	0.124764	0.129897	0.132959	0.122167	0.120892	0.127464	0.125025	0.124221	0.123478	0.127554	0.124662	0.124202	0.130145
tci2_wsi3.0_scaf_1323	1	100000	346	0.0768534	0.0995965	0.0966484	0.0999036	0.0988398	0.0873529	0.0846701	0.086668	0.0803988	0.105985	0.107998	0.0993691	0.107651	0.0974931	0.102679
tci2_wsi3.0_scaf_1324	1	100000	2592	0.090188	0.0762405	0.0763823	0.0831609	0.0834161	0.0803488	0.078732	0.0902547	0.0887997	0.0666742	0.0714291	0.0771732	0.0748155	0.0753816	0.0829055
tci2_wsi3.0_scaf_1325	1	100000	455	0.0534489	0.0455948	0.0416896	0.0592181	0.0563625	0.0493109	0.0449713	0.0582561	0.0587184	0.0399241	0.0585135	0.0428442	0.0592662	0.0523154	0.0729847
tci2_wsi3.0_scaf_1326	1	100000	1197	0.10032	0.102373	0.0985732	0.104133	0.10168	0.0996458	0.0975282	0.0987477	0.098616	0.103529	0.104149	0.105854	0.100048	0.100696	0.104193
tci2_wsi3.0_scaf_1327	1	100000	768	0.104635	0.104433	0.106539	0.0845742	0.0882453	0.0981081	0.0985914	0.0798295	0.0867468	0.0932466	0.0735437	0.0781893	0.0776859	0.0795986	0.067117
tci2_wsi3.0_scaf_1328	1	100000	587	0.0354987	0.0276524	0.0309761	0.0506717	0.0436462	0.0342008	0.0312216	0.0574773	0.057342	0.0208237	0.0361689	0.0451411	0.0405436	0.041519	0.0700062
tci2_wsi3.0_scaf_1331	1	100000	1323	0.067492	0.0813178	0.0711477	0.0725312	0.0798245	0.0891225	0.0779254	0.0849088	0.0879944	0.0883148	0.0976827	0.10217	0.0897345	0.0988944	0.106077
tci2_wsi3.0_scaf_1333	1	100000	21	0	0.0119048	0.015873	0.013121	0.00840336	0.0716745	0.0451247	0.0394947	0.0179272	0.0867347	0.0985412	0.0494398	0.0675428	0.0628251	0.0188707
tci2_wsi3.0_scaf_1335	1	100000	865	0.109185	0.0887955	0.0982149	0.0939698	0.0968343	0.0973845	0.103325	0.100234	0.101218	0.0816318	0.0835787	0.0817122	0.0867604	0.092397	0.0779132
tci2_wsi3.0_scaf_1336	1	100000	363	0.0522646	0.0550888	0.0489375	0.0477799	0.0558419	0.0716592	0.0733273	0.0727801	0.0980564	0.0730356	0.0671404	0.0913159	0.0602482	0.0762892	0.0843711
tci2_wsi3.0_scaf_1337	1	100000	960	0.0981098	0.0831462	0.0863515	0.0952068	0.0936002	0.0932699	0.0918061	0.110598	0.0999468	0.0827017	0.0908234	0.0850399	0.0936917	0.0884112	0.0972537
tci2_wsi3.0_scaf_1339	1	100000	379	0.123854	0.110959	0.113376	0.0943037	0.10417	0.122275	0.121361	0.097745	0.110862	0.113816	0.093464	0.100102	0.0920497	0.104966	0.0898478
tci2_wsi3.0_scaf_1340	1	100000	522	0.0711641	0.0808394	0.0760342	0.0794254	0.083323	0.0732999	0.0711179	0.0735318	0.0778645	0.0775152	0.081874	0.0825208	0.0775226	0.0773924	0.0794075
tci2_wsi3.0_scaf_1341	1	100000	1288	0.158147	0.142295	0.146932	0.148021	0.148473	0.146767	0.152578	0.153345	0.157956	0.138233	0.140562	0.140313	0.142616	0.143179	0.145702
tci2_wsi3.0_scaf_1342	1	100000	728	0.0747885	0.0584195	0.0632677	0.0813073	0.0736771	0.0618223	0.0752972	0.0898336	0.0853755	0.0568778	0.068098	0.0634291	0.0719886	0.0715967	0.0877288
tci2_wsi3.0_scaf_1344	1	100000	581	0.0747122	0.082014	0.0801452	0.0815675	0.0773896	0.0817496	0.0784274	0.081238	0.0759269	0.0815478	0.0850174	0.0798372	0.0876898	0.0770284	0.0785076
tci2_wsi3.0_scaf_1346	1	100000	741	0.0848019	0.064529	0.0621627	0.0770488	0.0807404	0.094513	0.0882933	0.114066	0.114157	0.0774968	0.0920026	0.0937762	0.0844416	0.0870399	0.113497
tci2_wsi3.0_scaf_1348	1	100000	2489	0.08007	0.0783603	0.0786533	0.0790203	0.0779693	0.0774878	0.0785974	0.0778843	0.0793522	0.0776265	0.0764512	0.0768247	0.0775142	0.0784963	0.0754723
tci2_wsi3.0_scaf_1349	1	100000	1139	0.0757457	0.0713698	0.0796375	0.0799467	0.0795187	0.0847929	0.0894226	0.0865126	0.0935978	0.0937229	0.0895901	0.0951347	0.107278	0.107173	0.104908
tci2_wsi3.0_scaf_1350	1	100000	1078	0.0701691	0.0717928	0.0696119	0.079974	0.0737434	0.0814229	0.0841275	0.0909478	0.0849667	0.0871302	0.0954974	0.0875118	0.100245	0.0903037	0.0976404
tci2_wsi3.0_scaf_1352	1	100000	695	0.0834271	0.0794252	0.0649306	0.0816421	0.077179	0.0647188	0.0551526	0.0691923	0.0633374	0.042428	0.0698688	0.0617122	0.0578399	0.0464165	0.0670038
tci2_wsi3.0_scaf_1353	1	100000	953	0.081385	0.0741315	0.0694441	0.0894978	0.0895185	0.06747	0.0655047	0.0785727	0.083739	0.0609178	0.0701525	0.068034	0.0800773	0.0717219	0.0833071
tci2_wsi3.0_scaf_1354	1	100000	1454	0.121799	0.114591	0.118335	0.117632	0.108396	0.123951	0.126249	0.128346	0.10903	0.119628	0.124751	0.10663	0.1248	0.10813	0.104432
tci2_wsi3.0_scaf_1359	1	100000	1484	0.0983283	0.101444	0.103244	0.0986487	0.0990374	0.0995057	0.100981	0.0959109	0.096969	0.102731	0.100329	0.0998707	0.101977	0.102178	0.0962279
tci2_wsi3.0_scaf_1360	1	100000	2094	0.0871009	0.0876183	0.0883983	0.0901759	0.0872426	0.0871501	0.0881929	0.0887659	0.0858261	0.0883968	0.0898167	0.0894751	0.0916286	0.0898766	0.0905691
tci2_wsi3.0_scaf_1362	1	100000	1877	0.0952943	0.101233	0.10077	0.102454	0.10013	0.0998266	0.0980625	0.101417	0.0974052	0.105147	0.107694	0.10231	0.108017	0.103626	0.10585
tci2_wsi3.0_scaf_1363	1	100000	1577	0.103192	0.103604	0.10634	0.110974	0.107644	0.0996332	0.103411	0.105655	0.103309	0.104871	0.106682	0.103092	0.109623	0.105916	0.107382
tci2_wsi3.0_scaf_1365	1	100000	1580	0.099414	0.109023	0.108498	0.112869	0.115424	0.0995416	0.1009	0.105551	0.108035	0.108017	0.114464	0.118038	0.116331	0.118557	0.127358
tci2_wsi3.0_scaf_1367	1	100000	3078	0.115553	0.11433	0.114277	0.120518	0.120339	0.1133	0.111023	0.118814	0.120364	0.108582	0.114692	0.115957	0.114902	0.115068	0.121006
tci2_wsi3.0_scaf_1368	1	100000	324	0.069859	0.0596685	0.0732298	0.0934352	0.0840515	0.077023	0.0701474	0.104442	0.0970191	0.070232	0.0856668	0.0903341	0.0983244	0.106427	0.153603
tci2_wsi3.0_scaf_1375	1	100000	2280	0.0972079	0.0907863	0.093362	0.0921284	0.0889707	0.0885431	0.0921928	0.0927618	0.0891435	0.0869482	0.086284	0.0818828	0.0898092	0.0873588	0.0856034
tci2_wsi3.0_scaf_1376	1	100000	2230	0.0805331	0.0890782	0.086196	0.0926779	0.0916142	0.0844844	0.0858083	0.0877403	0.0876389	0.0882862	0.0954743	0.093588	0.0915338	0.0893736	0.0965537
tci2_wsi3.0_scaf_1377	1	100000	583	0.105889	0.0878085	0.0829379	0.0879018	0.0977589	0.0876478	0.100199	0.0985335	0.103701	0.0771813	0.0681243	0.0691021	0.0802474	0.0939413	0.0823432
tci2_wsi3.0_scaf_1379	1	100000	118	0.0659883	0.0486254	0.0598456	0.0538961	0.0544127	0.0410224	0.0406187	0.0623318	0.0416175	0.0447051	0.0347176	0.0296866	0.0420798	0.0302012	0.0447391
tci2_wsi3.0_scaf_1382	1	100000	800	0.0680714	0.0746087	0.0891408	0.0886631	0.0877402	0.0725517	0.0741394	0.0839719	0.0763525	0.0843924	0.0899464	0.0898434	0.0945246	0.0968947	0.102875
tci2_wsi3.0_scaf_1383	1	100000	567	0.0979276	0.0891316	0.098142	0.105591	0.111125	0.0947383	0.108783	0.1198	0.126685	0.0998624	0.108727	0.111563	0.120113	0.128286	0.140355
tci2_wsi3.0_scaf_1385	1	100000	758	0.0506531	0.05368	0.0581687	0.0540143	0.0591868	0.0483024	0.0499789	0.0439181	0.0507641	0.053575	0.0498192	0.0524711	0.053123	0.0565097	0.0503727
tci2_wsi3.0_scaf_1386	1	100000	992	0.0682632	0.0781661	0.0779847	0.0756303	0.0802897	0.0695032	0.0699713	0.0709851	0.0699395	0.0782903	0.0731858	0.0764092	0.0762335	0.0747197	0.0739921
tci2_wsi3.0_scaf_1388	1	100000	523	0.0911127	0.0944481	0.0966112	0.0988377	0.106694	0.0868935	0.0889591	0.0910476	0.103811	0.0892536	0.0936972	0.0990886	0.0937634	0.101606	0.105105
tci2_wsi3.0_scaf_1390	1	100000	823	0.0513872	0.0571007	0.0570155	0.0671404	0.0603346	0.0741418	0.0693674	0.0768956	0.0684501	0.111513	0.126581	0.127486	0.113712	0.119614	0.131493
tci2_wsi3.0_scaf_1391	1	100000	554	0.094089	0.0923566	0.0927382	0.0986879	0.0974642	0.103845	0.112201	0.110307	0.118574	0.105884	0.112886	0.110632	0.114418	0.114318	0.119466
tci2_wsi3.0_scaf_1392	1	100000	1374	0.117668	0.114604	0.115001	0.117191	0.117776	0.113566	0.111086	0.11926	0.123455	0.112471	0.110472	0.113675	0.110742	0.114155	0.124046
tci2_wsi3.0_scaf_1393	1	100000	1943	0.128703	0.115714	0.110512	0.119243	0.11944	0.114156	0.107791	0.114927	0.114719	0.0957279	0.105517	0.109273	0.1014	0.101936	0.104439
tci2_wsi3.0_scaf_1396	1	100000	1414	0.094562	0.0892851	0.0914332	0.0938599	0.0870325	0.0909961	0.0907845	0.0931053	0.0853002	0.0936636	0.0942493	0.0890389	0.0951618	0.0908991	0.0944627
tci2_wsi3.0_scaf_1397	1	100000	766	0.081919	0.0764909	0.0841519	0.0917277	0.0931611	0.0713232	0.0812638	0.0876185	0.0886637	0.0799374	0.0850054	0.0871883	0.0879416	0.0943335	0.112826
tci2_wsi3.0_scaf_1399	1	100000	385	0.0814828	0.0889197	0.0905739	0.095792	0.0898101	0.102701	0.106426	0.108149	0.0970011	0.1119	0.119203	0.100537	0.127693	0.107896	0.115321
tci2_wsi3.0_scaf_1401	1	100000	1352	0.0761641	0.0718024	0.071819	0.0715505	0.0738502	0.0816961	0.0810576	0.0804825	0.0864605	0.0774976	0.0763354	0.0812061	0.0765171	0.0811464	0.0796355
tci2_wsi3.0_scaf_1404	1	100000	1139	0.0815418	0.0865481	0.0863315	0.0862	0.0919463	0.08447	0.0839449	0.0867346	0.0903231	0.0889318	0.0910267	0.0970447	0.08831	0.0968171	0.0974472
tci2_wsi3.0_scaf_1407	1	100000	930	0.105064	0.0886923	0.0929287	0.0996493	0.0966317	0.0947734	0.100219	0.107324	0.103944	0.0900131	0.0928848	0.0917361	0.0986387	0.0959156	0.100608
tci2_wsi3.0_scaf_1408	1	100000	610	0.0732143	0.0650979	0.0674692	0.0736116	0.0679247	0.0782097	0.0781134	0.0823638	0.0751784	0.0717329	0.0777604	0.0623566	0.0792153	0.0699758	0.0718969
tci2_wsi3.0_scaf_1409	1	100000	1302	0.140017	0.107264	0.111604	0.123127	0.126517	0.118899	0.121195	0.128981	0.136247	0.0783252	0.0913235	0.0973395	0.0934344	0.0990977	0.114593
tci2_wsi3.0_scaf_1410	1	100000	800	0.0875623	0.0853424	0.0767618	0.0842362	0.0825249	0.0960617	0.0865805	0.102695	0.0946654	0.0748735	0.0832758	0.0864049	0.0786905	0.0761372	0.0910952
tci2_wsi3.0_scaf_1413	1	100000	619	0.0851708	0.0850482	0.0912447	0.0977353	0.0987313	0.0930139	0.0957754	0.0959936	0.108397	0.0925265	0.0984172	0.11521	0.0997935	0.109054	0.112655
tci2_wsi3.0_scaf_1417	1	100000	658	0.107729	0.105792	0.0988809	0.0974654	0.10517	0.112647	0.0977709	0.108418	0.109476	0.0939564	0.100196	0.102175	0.0944104	0.0925506	0.0975321
tci2_wsi3.0_scaf_1418	1	100000	347	0.0704315	0.0869869	0.0709449	0.103002	0.0824367	0.0712967	0.072051	0.0819971	0.0568831	0.0759666	0.0992088	0.0770862	0.084436	0.0646256	0.0932861
tci2_wsi3.0_scaf_1420	1	100000	2101	0.0995799	0.0912817	0.0925114	0.0970933	0.0970451	0.0946195	0.0986717	0.102494	0.100325	0.093453	0.0970166	0.0976183	0.0978832	0.102293	0.105983
tci2_wsi3.0_scaf_1421	1	100000	1272	0.0739835	0.137806	0.135919	0.139419	0.135793	0.079628	0.0785851	0.0773032	0.0772992	0.139727	0.143871	0.140516	0.139205	0.14	0.140977
tci2_wsi3.0_scaf_1423	1	100000	1551	0.112702	0.109901	0.10966	0.109684	0.10747	0.116658	0.114244	0.114324	0.11058	0.113672	0.112611	0.110036	0.114097	0.111187	0.10763
tci2_wsi3.0_scaf_1432	1	100000	1219	0.09177	0.0550504	0.0548254	0.0786224	0.0805361	0.0699832	0.0704238	0.134306	0.135346	0.0430304	0.0618012	0.0604106	0.0604596	0.0605083	0.10646
tci2_wsi3.0_scaf_1433	1	100000	420	0.0381083	0.0461812	0.0453144	0.049699	0.0543166	0.0396196	0.0394267	0.0425946	0.0501604	0.0457314	0.0567997	0.0596991	0.0529727	0.0581398	0.0655228
tci2_wsi3.0_scaf_1434	1	100000	1033	0.0915302	0.0864626	0.0838257	0.0890148	0.0875175	0.0891524	0.0886012	0.0881702	0.0917524	0.0826502	0.084377	0.0866918	0.0825917	0.086068	0.0837808
tci2_wsi3.0_scaf_1436	1	100000	1293	0.114369	0.129301	0.127011	0.132271	0.132647	0.137551	0.135901	0.146958	0.144577	0.147326	0.153943	0.153968	0.149882	0.150659	0.151243
tci2_wsi3.0_scaf_1438	1	100000	397	0.0511807	0.0471034	0.0351437	0.057331	0.0455295	0.0373761	0.0363783	0.037807	0.0341582	0.031113	0.0431772	0.0393713	0.0367834	0.0392398	0.0551745
tci2_wsi3.0_scaf_1439	1	100000	1670	0.114267	0.110466	0.115014	0.119877	0.115332	0.113951	0.113135	0.122007	0.116754	0.114175	0.119265	0.112217	0.122539	0.117195	0.122919
tci2_wsi3.0_scaf_1440	1	100000	950	0.0658522	0.0672992	0.0668983	0.0727812	0.0717316	0.0678022	0.0659259	0.0719988	0.072401	0.0685884	0.0738639	0.0721244	0.0718647	0.0707894	0.0776665
tci2_wsi3.0_scaf_1443	1	100000	887	0.165539	0.127865	0.126828	0.136707	0.129653	0.13547	0.135319	0.135751	0.129846	0.104921	0.114385	0.106492	0.117345	0.10917	0.108176
tci2_wsi3.0_scaf_1444	1	100000	430	0.0836378	0.0885717	0.0814343	0.0596981	0.0957609	0.0720709	0.0678593	0.0526987	0.0762222	0.0660601	0.0519735	0.0866778	0.0503735	0.0814872	0.0546778
tci2_wsi3.0_scaf_1445	1	100000	855	0.113207	0.0781412	0.0823437	0.0726794	0.0909198	0.0961196	0.0976749	0.0826131	0.0933433	0.0716304	0.0688978	0.0774771	0.0714947	0.0723377	0.0711395
tci2_wsi3.0_scaf_1449	1	100000	836	0.0280877	0.0316216	0.0307516	0.0186973	0.0256341	0.0496758	0.0464297	0.0529051	0.0538025	0.0560092	0.059098	0.0620757	0.0462564	0.0556513	0.0613155
tci2_wsi3.0_scaf_1451	1	100000	774	0.0960736	0.0891393	0.081783	0.0996317	0.0951196	0.0919189	0.0850663	0.0987603	0.0934235	0.0788323	0.0955974	0.0920883	0.0880882	0.0842798	0.0965002
tci2_wsi3.0_scaf_1455	1	100000	1115	0.0736159	0.0820815	0.0827933	0.0799863	0.0850159	0.0798645	0.0779419	0.0758824	0.0780604	0.0895787	0.0869308	0.084252	0.0935472	0.0948052	0.0924974
tci2_wsi3.0_scaf_1459	1	100000	723	0.0906448	0.0812327	0.0847549	0.0855978	0.0845685	0.0842205	0.0872049	0.086201	0.0879223	0.0784086	0.0762074	0.07605	0.0829141	0.0825805	0.080391
tci2_wsi3.0_scaf_1461	1	100000	2117	0.115062	0.103653	0.104235	0.112472	0.113071	0.111727	0.111069	0.117125	0.117579	0.0999041	0.108474	0.105525	0.107023	0.107032	0.11298
tci2_wsi3.0_scaf_1462	1	100000	1259	0.103318	0.104617	0.100814	0.107498	0.102898	0.104247	0.0996124	0.108546	0.102553	0.100347	0.108063	0.103519	0.106563	0.0996935	0.103848
tci2_wsi3.0_scaf_1463	1	100000	993	0.0907095	0.0807073	0.0854556	0.0844469	0.0942922	0.0799164	0.0824416	0.0798181	0.0920775	0.0774776	0.0771141	0.084396	0.0796066	0.0862863	0.0875125
tci2_wsi3.0_scaf_1464	1	100000	659	0.0973482	0.0773666	0.0785444	0.0896932	0.0897636	0.0837276	0.0913785	0.0958545	0.098647	0.0732698	0.0751749	0.0770432	0.0811538	0.0827369	0.0882856
tci2_wsi3.0_scaf_1465	1	100000	492	0.0539758	0.0367987	0.0478708	0.075323	0.0690485	0.0467965	0.0455047	0.0847124	0.0708204	0.0306029	0.0563614	0.0513288	0.0523286	0.0512192	0.102787
tci2_wsi3.0_scaf_1471	1	100000	306	0.103934	0.0252594	0.0415591	0.0414629	0.0565525	0.0203807	0.0258427	0.0218436	0.0388643	0.0131742	0.0180082	0.0238118	0.0237101	0.0225927	0.0282033
tci2_wsi3.0_scaf_1473	1	100000	77	0.016243	0.0365344	0.035041	0.0628513	0.0474268	0.0271182	0.0191333	0.0261903	0.0202211	0.0659839	0.0784677	0.0917818	0.0560426	0.0585123	0.105237
tci2_wsi3.0_scaf_1474	1	100000	978	0.0841932	0.0730388	0.065044	0.0872957	0.0832952	0.0781511	0.0678309	0.090268	0.0830355	0.0622281	0.0840651	0.0745106	0.0733598	0.0689263	0.09047
tci2_wsi3.0_scaf_1478	1	100000	478	0.0654805	0.0516786	0.0533177	0.0566605	0.0586846	0.0633769	0.0619866	0.0681505	0.0688613	0.0527546	0.0572992	0.0649026	0.0576415	0.059983	0.0622193
tci2_wsi3.0_scaf_1481	1	100000	642	0.127371	0.12552	0.111308	0.127516	0.119479	0.118213	0.109551	0.123693	0.125347	0.10474	0.125005	0.113818	0.11195	0.102448	0.118137
tci2_wsi3.0_scaf_1482	1	100000	1564	0.114648	0.108123	0.108088	0.111056	0.113076	0.106735	0.103726	0.107929	0.112024	0.098236	0.104747	0.106652	0.105128	0.10186	0.106538
tci2_wsi3.0_scaf_1483	1	100000	605	0.125607	0.121903	0.127102	0.142607	0.137761	0.118192	0.120929	0.143735	0.139662	0.120246	0.132874	0.132496	0.141547	0.135042	0.152072
tci2_wsi3.0_scaf_1485	1	100000	516	0.0832772	0.0718524	0.0857364	0.0858831	0.0861606	0.0644935	0.0781745	0.0792717	0.0818237	0.0690267	0.0740555	0.0694944	0.088502	0.0725386	0.0919913
tci2_wsi3.0_scaf_1486	1	100000	443	0.0563304	0.0555029	0.0598356	0.062506	0.0619726	0.0490563	0.0557123	0.0578827	0.0632942	0.0576732	0.0584425	0.0560959	0.0576602	0.0490832	0.0760358
tci2_wsi3.0_scaf_1487	1	100000	135	0.00444206	0.0178663	0.00729595	0.0168864	0.0161594	0.0321547	0.0308133	0.0408675	0.0390098	0.0639467	0.0516242	0.0821462	0.0478225	0.0586014	0.0550822
tci2_wsi3.0_scaf_1488	1	100000	218	0.0722314	0.0724983	0.0669052	0.0721157	0.0887551	0.0695058	0.053936	0.0655536	0.0749296	0.0563287	0.0676668	0.0653389	0.0582156	0.0548838	0.0746099
tci2_wsi3.0_scaf_1489	1	100000	1866	0.113339	0.0918465	0.100274	0.104229	0.0971186	0.104058	0.109293	0.120726	0.112704	0.0900563	0.100069	0.093552	0.104557	0.0973905	0.101173
tci2_wsi3.0_scaf_1491	1	100000	862	0.0834236	0.0854126	0.087864	0.0890061	0.0942233	0.073189	0.0815706	0.0758533	0.0799237	0.0743194	0.0773104	0.0755713	0.0773918	0.0779071	0.0778139
tci2_wsi3.0_scaf_1492	1	100000	144	0.0386643	0.030032	0.0354305	0.0357576	0.0364011	0.0413668	0.0539366	0.0384581	0.0397253	0.035022	0.0338137	0.0392834	0.0398621	0.0400967	0.0436173
tci2_wsi3.0_scaf_1493	1	100000	1073	0.0839197	0.0779701	0.0698574	0.0873526	0.0786055	0.080293	0.0759642	0.0878161	0.0824283	0.0709243	0.0862481	0.0771901	0.0790897	0.0764399	0.090196
tci2_wsi3.0_scaf_1495	1	100000	1277	0.0958396	0.0983208	0.101999	0.104551	0.101	0.101053	0.100057	0.10715	0.100148	0.102015	0.105953	0.102085	0.109124	0.108326	0.106356
tci2_wsi3.0_scaf_1496	1	100000	438	0.0719323	0.0713921	0.0724778	0.0825769	0.0728954	0.0689547	0.0706436	0.0761829	0.0724541	0.0658141	0.0786287	0.0767413	0.075482	0.0672495	0.0907773
tci2_wsi3.0_scaf_1497	1	100000	1119	0.0877074	0.0812694	0.0900763	0.0976802	0.0983819	0.0766001	0.0812464	0.0901929	0.089648	0.0759136	0.0827498	0.084732	0.0880562	0.0905037	0.100988
tci2_wsi3.0_scaf_1504	1	100000	1180	0.0884947	0.0920618	0.0896429	0.0946882	0.0892217	0.090685	0.0905182	0.0954268	0.0844313	0.0927831	0.0971674	0.0881623	0.0950671	0.086655	0.0905774
tci2_wsi3.0_scaf_1505	1	100000	161	0.0559878	0.0396055	0.0612532	0.0360475	0.0547936	0.0484866	0.068059	0.0358602	0.0723634	0.0504257	0.0338649	0.0668465	0.0387233	0.0676768	0.0384246
